企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
上海骅众信息技术有限公司,数据开发工程师,宁波,江北,20000.0,40000.0,（app 产品/互联金融/客户经营/信用卡） 1、负责银行大数据分析营销或者风险分析或者数据集市支撑 。 2、负责银行系统搭建、性能指标优化工作。 3 智、能负化责数客据户应经用营，类助客力户一集线市营数销据人应员用获开客发、；服借务助、全筛 方选位重、要各目个标系客统户触；点获取千万级用户数据 ，打造 AI 4、负责银行国际结算业务和金融市场业务数据集市 、数据应用系统的研发。 负责实时数据、数据 api 和模型数据开发； 1、大学本科以及以上学历 ，计算机、软件工程、通信工程、物理、数学等相关 专业； 2 年以上软件研发经验； 3、具备良好的沟通表达能力和团队合作精神 ，具有较强的工作责任 心、主动性及抗压能力； 具体岗位技能要求 （1）2 年及以上数据分析经验，熟练掌握 SQL 语言，掌 握数据分析的一般流程、常用方法，有数据分析项目实践经验；至少 熟悉主流数据库技术 Oracle/DB2/PostreSql/MySQL 中的一种 （ 2）熟练掌握数据研发相关算法，熟练构建和优化数据挖掘 模型； （3）熟悉大数据相关组件，熟悉 Hbase/Hive/MR/Spark/storm/flink 其中的任意三个组件技术； （4）具备扎实的数据仓库理论知识 ，包括但不限于数据调度、ETL、元数据管理、数据监控、数据建模； （5）精通 Linux 操作系统、熟练使用 sas、R 或 python、shell 脚本能力 （6）了解营销、运营、风险分 析的模型设计与开发，有场景化获客建模经验者优先。,本科,3-5年,1,全职,,宁波银行科技中心,宁波银行科技中心,2023-03-02,2023-04-02,2023,2023.0,智联招聘
无锡梦展网络科技有限公司,数据分析工程师,深圳,南山,9000.0,14000.0,岗位职责：1、结合工业场景，对项目中相关的数值进行准确的评估，并提供专业分析报告。2、针对项目中数据问题进行分析，找出漏洞，提出优化方向并反馈给相关负责人。3、在数据可靠的基础上，根据需求构建稳定的数据模型，并不断优化。4、主导数据模型的相关测试工作，并输出测试结果。岗位要求：1、本科及以上学历，有一年以上数据分析相关工作经验。2.熟悉常用的机器学习方法。3.、对数值规律有敏锐的分析洞察能力和怀疑态度。4.、具有良好的沟通能力。五险一金年底双薪餐补带薪年假节日福利,本科,不限,2,全职,,惠恒大厦2期,惠恒大厦2期,2023-04-08,2023-05-09,2023,2023.0,智联招聘
国研科技集团有限公司,大数据分析师（校园）,北京,东城,10000.0,15000.0,国研大数据研究院由国研科技集团全资设立，是在国务院发展研究中心大数据应用研究与指导委员会和宏观决策大数据实验室直接指导下，开展创新型研究和数据增值服务，是中心利用大数据实现研究方式创新的重要平台。 研究院以“让决策更早更好”为使命，致力于运用大数据、人工智能等方法开展经济社会行为认知与计算研究，对经济社会运行提供实时预报、监测预警、智能预测和分析研判，为各级政府、企事业单位的决策提供支持服务，不断提升大数据时代决策科学性和精准性。 作为推进学科交叉融合和开放合作研究的平台，下设多个研究方向和多条业务线，与政府、企业、高校、科研机构和国际组织开展多领域合作。一、岗位描述： 1．执行研究院大数据研究项目，负责项目对接、设计、推进、维护，对接大数据支持技术团队，有效推进数据与研究整合。 2.参与研究院大数据产品开发、迭代升级和推广应用。 3.围绕研究院大数据产品和业务，开展常规性数据分析，撰写相关研究报告。 二、任职要求: 1.计算机科学、应用经济学、统计学、数学等相关专业博士或硕士毕业生，专业知识扎实，有在大型企业和数据公司从事数据分析工作或实习经历优先。 2.能有效运用数据挖掘与分析、机器学习、自然语言、数据可视化等多种方法开展研究。 3.熟练使用计量软件，熟悉各种主流数据库。能够运用Matlab、Python或R等编程优先。 4.逻辑思维清晰，性格开朗，善于沟通，具有良好的团队协作意识，执行能力强。（待遇面议）（2022应届毕业生优秀者可落户北京）,硕士,不限,4,校园,,美术馆后街77号(近亮果厂胡同)2号楼3层,美术馆后街77号(近亮果厂胡同)2号楼3层,2023-03-30,2023-04-30,2023,2023.0,智联招聘
深圳禾思众成科技有限公司,图像算法工程师,深圳,宝安,23000.0,40000.0,岗位职责： 1、负责项目中算法方案的调研，制定与实现。 2、参与图像相关的算法研发，包括不限于目标检测，语义分割，图片理解等； 3、推动研发的算法在实际场景应用领域的性能优化和落地，如OCR，配图理解等； 4、产品软件的应用和算法设计方案的编写，相关产品的实现和专利的编写。 岗位要求： 1、本科及以上学历，在计算机视觉、机器学习有2~3年以上工作经验； 2、有较强的算法实现能力，熟悉和掌握C/C++ 和python语言编程； 3、有机器视觉经验，对相机模型，常见滤波器有一定了解； 4、熟悉Opencv等常见计算机视觉库的使用； 5、熟悉常见分类、检测和分割等模型； 6、有团队合作经验，熟悉Git为佳。 职位福利：年底双薪、五险一金、加班补助、带薪年假、免费班车、定期体检、节日福利 来源：马 克 团 队,本科,3-5年,2,全职,,深圳禾思众成科技有限公司奋达科技园二期2号楼109,深圳禾思众成科技有限公司奋达科技园二期2号楼109,2023-05-13,2023-06-13,2023,2023.0,智联招聘
赣州市国有资产投资集团有限公司,软件工程师(国投集团下属大数据公司劳务派遣）,赣州,章贡区,5000.0,10000.0,1.本科及以上学历，计算机、电子、通信、自动化等相关专业，35周岁（含）以下； 2.具有深厚的专业技术基础，java基础扎实，熟悉主流开源应用框架，如Spring、MyBatis、SpringCloud、Redis等；熟悉微服务分布式架构，精通主流中间件技术。同时，具有python、c++、go语言实际开发经验者优先。 3.熟悉基于jenkins、Sonar、Maven、Docker、K8S等技术的DevOps开发运维一体化实践经验，熟悉Git/SVN等版本管理工具； 4.熟悉MySQL、MongoDB等主流数据库，熟悉SQL优化，熟悉Nosql数据库； 5.熟悉Linux等操作系统及常用命令。,本科,不限,1,全职,,赣江源大道25号附近赣江源大道25号三和悦城1栋,赣江源大道25号附近赣江源大道25号三和悦城1栋,2023-05-23,2023-06-23,2023,2023.0,智联招聘
山东创智信息科技有限公司,算法工程师,济南,天桥,15000.0,30000.0,职位描述本岗位是为“北京玖天气象有限公司-山东研发中心”代为招聘，是一家国企） Python 1、研究机器学习、深度学习前沿技术应用，探索其在新能源功率预测领域的实际应用。 2、探索算法模型潜在的应用场景。 岗位要求： 1、数学、统计学、计算机、物理、自动化或相关专业，硕士及以上学历。 2、扎实的编程基础，至少熟练掌握C/C++、Python其中一种编程技能，且有良好的数学基础。 3、熟悉机器学习、深度学习、强化学习等原理，了解相应的数学原理。 4、掌握常用的深度学习开源软件，如Caffe、Tensorflow、CNTK、Mxnet、Theano等其中之一有一定的实践经验。 5、良好的沟通协调能力和团队精神。 6、思维清晰，条理性强，能够主动的学习新技术，具备较强的创新能力。 符合以下条件者优先考虑： 1、3年及以上相关工作经验者。 2、利用深度学习在数据挖掘方面有实际系统实践经验者。 3、在国内外重要期刊上有相关论文发表者。,硕士,3-5年,1,全职,,山东创智信息科技有限公司和信城市广场东邻商业接1586号,山东创智信息科技有限公司和信城市广场东邻商业接1586号,2023-03-30,2023-04-30,2023,2023.0,智联招聘
北京中科特瑞科技有限公司,大数据工程师（枣庄学院）,枣庄,市中区,10000.0,12000.0,岗位职责：本岗位属于校企合作，高校企业教师，双休、五险一金，寒暑假期不坐班（全薪）1、负责、参与大数据相关专业培养方案的制定与完善；2、负责、参与大数据相关专业课程建设，包括教学大纲、教材、教学案例、教案、讲稿、多媒体课件等；3、负责大数据相关专业课程的日常授课工作；4、调研大数据人才市场需求发展趋势，研究最新大数据相关技术，更新人才培养方案及课程授课内容；5、能够科研要求，完成大数据项目的研发工作；任职要求：1、计算机、数学、统计学等大数据相关专业硕士学历；2、熟练掌握C、Java或C++编程，熟悉Linux操作系统；3、具备良好的语言表达能力以及文字功底；4、有较强的责任心和团队协作意识；5、熟悉Hadoop、Spark等大数据技术生态圈者优先；6、熟悉SAS、R、Python等数据处理常用语言者优先；7、熟悉Tableau等可视化工具者优先；6、有数据挖掘、数据分析等数据处理工作经验者优先；7、有大数据业务培训授课经验者优先；,硕士,1-3年,1,全职,,枣庄学院,枣庄学院,2023-02-25,2023-03-28,2023,2023.0,智联招聘
树优(宁波)科技有限公司,c++算法工程师,宁波,海曙,10000.0,20000.0,岗位职责： 1.开展基于C++的数值仿真算法、应用程序开发 2.云计算、异构计算平台并行加速算法开发 任职要求： 1.硕士学历为佳，善于编写高性能和规范性强的C++代码，熟悉STL、算法和数据结构； 2. 掌握常用算法与数据结构。 3.有一定的数学物理基础、线性代数、矩阵计算等相关知识；,硕士,不限,1,全职,,甬水桥科创中心甬水桥科创园2#4-4,甬水桥科创中心甬水桥科创园2#4-4,2023-05-16,2023-06-16,2023,2023.0,智联招聘
北京中扬盛世科技有限公司,土木建筑大数据分析师,郑州,中原,8000.0,12000.0,岗位职责:1、须已毕业的大专及以上学历，2.应届毕业生及有实际工作经验者均可考虑，无经验者，由公司项目经理带;3、熟悉广联达钢筋、图形算量、计价软件，办公软件、CAD软件等；4、熟悉建设工程造价管理的相关法规、规程及部门规章制度；5.具有较强的归纳总结，逻辑思维能力和学习能力，做事人真、仔细、责任感强，善于沟通；6、具有一定的数据敏感度，具备较强的数据分析能力、逻辑思维能力，归纳提炼及文字表达能力；7.做事效率高，条理性强。8.独立工作，独立思考能力强。9.支持日常产品数据埋点设计、数据校验，AB实验分析。10.利用数据分析、数据挖掘方法，为产品优化提供策略支持；11.互联网数据或信息的整理，收集关键特征知识及建立业务知识库；12.基于项目实践，进行产品改进需求，推动产品持续优化与完善；13.良好的风险控制力和抗压力，心理素质强，具有团队精神。岗位要求1、具有良好的学习能力、自我驱动能力、良好的组织协调和沟通能力，团队合作意识强，具有敬业精神和钻研精神；2、具有一定的数据敏感度，具备较强的数据分析能力、逻辑思维能力，归纳提炼及文字表达能力；3、对大数据行业感兴趣，具备互联网数据的采集，分析经验优先4、踏实有求知欲，有集体荣誉感，有上进心，自信心较强；5、有冷静的头脑与不被别人影响的判断力，能过坚持自己也能变通懂的学习成长。6、计算机科学、应用经济学、统计学、数学等相关专业，只是扎实，相关实习经验优先。 你将获得：1. 五险一金，周末双休，法定假日休息2. 早九晚六，广阔晋升空间 职位福利：五险一金、绩效奖金、带薪年假、弹性工作、全勤奖 职位亮点：周末双休 高薪。来自马-克-数-据,大专,不限,7,全职,,迪森科技大厦,迪森科技大厦,2023-05-06,2023-06-06,2023,2023.0,智联招聘
中科三清科技有限公司,大气数据分析工程师,济南,历城,6000.0,10000.0,"岗位职责： 1. 负责公司项目现场的支持、环境监测数据分析、环境分析研判指导等； 2. 完成数据分析研判报告，并参加研判会进行汇报组织推动项目的具体实施； 3. 收集当地的环保管理政策、文件和要求； 4．完成领导交办的其他工作。 任职要求： 1.本科及以上学历，大气、环境等相关专业； 2.至少2年以上大气环境数据分析工作经验,熟悉大气污染基本原理； 3.熟练使用Excel等统计分析制图软件，会使用一些源解析模型 ； 4.熟练掌握常用的数据分析软件origin、PMF，熟悉一些数据分析模型； 5.在方案制定和数据分析上有灵活的分析思路，对数据有敏感性，善于发现异常，细心耐心，善于沟通协调。",本科,1-3年,1,全职,,山东省济南生态环境监测中心101,山东省济南生态环境监测中心101,2023-05-11,2023-06-11,2023,2023.0,智联招聘
厦门亿联网络技术股份有限公司,音频算法工程师（校招）(J10965),厦门,,12000.0,17000.0,岗位职责: 1、协助音频相关算法的设计、实现和性能优化，实现产品化应用； 2、参与音频/音效算法的前沿技术预研。跟踪业界前沿的语音处理技术，包括语音增强，麦克风阵列技术； 3、协助AI在音频领域的相关算法工业化实现。 任职要求: 1、本科及以上学历，计算机、软件、通信、理工科相关专业； 2、可使用Matlab、Python、C语言实现算法； 3、了解数字信号处理、语音信号处理相关理论，能够对算法进行实现和优化； 4、了解语音前端相关技术，如语音增强、回声消除、麦克风阵列等； 5、了解Cool Edit、Adobe Audition等音频处理软件优先。 6、了解深度学习RNN/CNN的基本网络原理。,本科,不限,5,全职,,福建省厦门市湖里区岭下北路1号亿联研发大楼,福建省厦门市湖里区岭下北路1号亿联研发大楼,2023-01-13,2023-02-13,2023,2023.0,智联招聘
深圳市华汉伟业科技有限公司,深度学习算法工程师,深圳,南山,12000.0,24000.0,1、完成工业自动化检测、分割、OCR等模块算法开发和参数优化； 2、熟悉深度学习基本网络模块； 3、掌握迁移学习、强化学习、小样本学习等基本理论 4、熟悉工业自动化领域国际领先的深度学习算法运用，如Cognex的VIDI、数优等职位福利：五险一金、绩效奖金、带薪年假、弹性工作、节日福利 马 克 数 据 网,本科,不限,1,全职,,深圳国际创新谷6栋A座17楼,深圳国际创新谷6栋A座17楼,2023-04-13,2023-05-14,2023,2023.0,智联招聘
秦皇岛华电测控设备有限公司,物联网架构工程师/智能电网工程师（虚拟电厂、物联网平台）,秦皇岛,海港区,4000.0,8000.0,岗位职责：1、主要负责公司产品物联网架构的搭建、升级。2、虚拟电厂、储能系统相关关键技术的规划与研究、前沿技术问题跟踪与探索，以及对外技术合作对接。3、分析了解目前国内外储能技术与电网调频政策；任职要求：1、本科及以上学历，有物联网应用技术、计算机网络工程、智能电网信息工程、电气工程相关专业者优先。2、专研、学习能力强，熟练应用相关技术软件。3、刻苦钻研业务，爱岗敬业，不断进取，能够经常出差。4、工作地点：内蒙古、河北、东三省,本科,1年以下,2,全职,,秦皇岛华电测控设备有限公司,秦皇岛华电测控设备有限公司,2023-02-17,2023-03-20,2023,2023.0,智联招聘
江苏首创高科信息工程技术有限公司,工业物联网工程师,常州,新北,8000.0,16000.0,（一）岗位职责 1.参与工业物联网接入平台设计及功能模块设计； 2.解决开发过程中遇到的技术问题并帮助其他人员解决技术问题； 3.完成相关架构、技术、文档等编写； 4.完成核心模块功能的设计与实现； （二）任职要求 1.本科及以上学历，自动化控制、电子工程、通信、计算机等相关专业； 2.C/C++基础，上位机程序编写、下位机程序采集、串口数据读取，I/O数据采集； 3.逻辑清晰，善于协调沟通以及表达； 4.实习期薪资待遇6000-8000元/月，转正后按公司薪酬标准定岗定薪； 5.3年以上经验者优先，该岗位可全职或兼 职。职位福利：五险一金、员工旅游、节日福利、带薪年假、全勤奖、交通补助、绩效奖金、加班补助,大专,不限,2,全职,,通江大道177号2号楼A座1101,通江大道177号2号楼A座1101,2023-05-09,2023-06-09,2023,2023.0,智联招聘
北京神州数字科技有限公司,中高级数据开发工程师（银行数据中台）,乌鲁木齐,沙依巴克区,15000.0,20000.0,1.本科及以上学历，有数据仓库设计建模开发经验，有银行经验更佳； 2.熟悉数据仓库各类模型建模理论及数据分层架构，精通数据多维数据模型设计，并有实际模型设计和ETL开发经验以及良好的编程和文档习惯； 3.精通SQL开发，精通离线数仓开发，有ETL能力； 4.熟悉常用的ETL开发工具，熟悉kettle、ds、帆软，xshell等工具，熟练使用linux常用命令以及脚本开发； 5.数据敏感，具有较强的逻辑分析能力，良好的团队协作能力和沟通能力。微信公众号马克 数据网,本科,3-5年,1,全职,,兴业银行(新疆分行营业部),兴业银行(新疆分行营业部),2023-05-06,2023-06-06,2023,2023.0,智联招聘
北京翰星商贸有限公司,大数据分析师,朔州,朔城区,7000.0,12000.0,上岗要求：1、年龄20 -28 之间2、学历：大专及以上学历岗位内容：1、深入理解业务与管理优化方向，创建数据分析模型和数据采集整理方案2、基于目前市场的前景，为产品提供更专业的分析3、无经验者，可由项目经理带应届毕业生优先，有志于IT、金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融、IT行业有强烈意愿者。良好的沟通能力，很好的亲和力和较强的人际交往能力；精力充沛，喜爱竞争挑战和有强烈成功欲望； 福利待遇：1、上班时间 早九晚六2、国家法定节假日放假 周末双休,大专,不限,6,全职,,渤海湾商务大厦,渤海湾商务大厦,2023-04-14,2023-05-15,2023,2023.0,智联招聘
重庆孚马精密设备有限公司,算法工程师（重庆）,广州,海珠,15000.0,25000.0,工作地点：重庆企业核心竞争力优势：公司在荷兰和国内均有专业研发团队，为精密制造及光学生产的行业客户研制各类光学表面的超精密轮廓、粗糙度、表面疵病测量设备，涵盖各种自由曲面、非球面、柱面、衍射面、透镜阵列等，如具备国际一流技术水平的高精度非接触式自由曲面轮廓仪，达到国际一流技术水平的白光干涉仪。在AOI领域，自主研发激光、光谱共焦、白光干涉技术研发“点、线、面”光学传感器，为微纳米级别的“厚度、深度、高度”精密测试提供解决方案。 职位描述： 1、完成公司光学传感器和光学仪器类产品的算法方案规划、算法设计和验证、算法实现和优化；并对设计的算法进行验证，应用MatLab 或其他类似的软件进行仿真，查找出的图像处理算法问题，进行算法研究和改进。2、图像处理（图像运动，图像去噪，图像增强，图像识别，图像匹配等）进行算法设计以及研究根据像素寻极值、3D数据重构、轮廓拟合计算等功能进行算法规划和实现；根据运动控制数据的反馈对数据规划实时补偿的算法；根据客户要求对3D数据进行功能性分析算法的规划和实现。3、组织对研发的算法进行管理、调优，编写技术文档，申请相关专利。 职位要求： 1、硕士及以上学历，光学、数学、物理等专业毕业。2、至少2年以上算法研究经验和编程开发经验。3、熟练掌握Matlab、C++和数字图像处理。4、有独立研究技术原理的能力。5、有光学专业背景者优先，熟悉OpenCV优先。6、有扎实的数学与计算机专业功底和良好的逻辑分析能力，熟悉数据结构和算法并能运用于实践。7、有较强的自学能力，在工作中不断提高自己的业务能力，并能利用各种资源，解决算法研发过程中碰到的各种问题并找到解决方案。能与团队其他专业,本科,1-3年,1,全职,,广州塔阅江西路222号,广州塔阅江西路222号,2023-03-31,2023-05-01,2023,2023.0,智联招聘
河南中原鼎盛云科技服务有限公司,数据分析师,郑州,管城,6000.0,12000.0,（来 自 马 克 数 据 网） 岗位职责: 1） 负责经营指标数据的跟踪，监控业绩达成情况，完成各类业务报表的需求收集、底层数据调研和报表逻辑梳理和维护等工作； 2） 能快速了解新业务，通过与业务部门沟通，深刻理解关键指标与指标口径，向业务团队提供策略支持； 3） 深入了解业务流程，分析用户行为和用户特征，发现业务痛点，通过数据挖掘业务问题和提升机会，推动内部业绩提升; 4） 结合报表中的异常数据对业务经营状况进行深入分析和诊断，撰写业务专题分析报告，并给出建设性的结论; 5） 通过数据分析挖掘和研究用户需求，产出分析成果为产品改进提供数据支持，帮助完成产品优化。 任职要求: 1） 3年以上数据分析或用户运营经验； 2） 精通Hive、SQL以及BI可视化，熟练使用Excel、PPT等办公软件； 3） 较强的自学能力、逻辑思维能力和数据分析能力，能快速掌握所负责业务领域数据; 4） 有良好的沟通协调能力、良好的抗压能力和和团队精神； 5） 本科及以上学历，财务、统计学、应用数学、计算机等相关专业优先； 6） 有互联网、消费金融行业从业经验者优先。,本科,1-3年,1,全职,,兴邦大厦,兴邦大厦,2023-03-02,2023-04-02,2023,2023.0,智联招聘
沈阳点为信息科技有限公司,BI大数据分析师,沈阳,皇姑,6000.0,9000.0,岗位职责：1.利用ETL工具和数据库语言实现ETL数据库设计、开发及调优； 2.参与数据仓库（数据集市）业务模型、主题分析设计工作； 3.参与BI报表工具的数据模型分析设计工作； 4.项目中涉及的环境部署搭建、沟通等工作。 岗位要求：1.熟练使用数据库Oracle，SQLServer，DB2，Postgresql，Inforix中的至少一种； 2.熟练使用操作系统Linux、AIX、Unix中的至少一种； 3.熟练使用SQL语句进行ETL实施，熟悉SHELL脚本； 4.具有年2以上教育行业的工作背景，做过高职院校产品者优先； 5.有Java开发或ETL开发工作经历者优先。 职位福利：五险一金、周末双休、定期团建、年底双薪、全勤奖、每年多次调薪、出差补贴、年轻化团队 职位亮点：五险一金，周末双休，地铁沿线，超长假期,本科,3-5年,1,全职,,沈阳皇姑区北陵大街33号中医药大学地铁站附近金昌商务大厦,沈阳皇姑区北陵大街33号中医药大学地铁站附近金昌商务大厦,2023-06-01,2023-07-02,2023,2023.0,智联招聘
北京恒哲商贸有限公司,商业数据分析师(实习生),宝鸡,金台区,8000.0,12000.0,任职要求：1、须已毕业的大专及以上学历，年龄20-28之间；2、签订正式合同、五险一金；3、无经验者，由公司项目经理带;岗位职责：。1. 分析各系统日常运营数据，提供管理建议、决策支持、走势预判、风险预警等服务；2. 收集本处室数据相关服务需求，建立分析指标，出具相关分析结果或报告；3. 参与部门数据性项目工作，提出系统建议和提供系统数据支持；职位要求 ：1、有志于IT、金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融、IT行业有强烈意愿者。2、良好的沟通能力，很好的亲和力和较强的人际交往能力；3、精力充沛，喜爱竞争挑战和有强烈成功欲望；4、遵守纪侓和行业规范，具有敬业精神及团队合作意识；5、正直诚信，忠于企业，传承企业文化，愿意与企业一起发展成长；第一年工资专科：8000-10000元/月、本科以上：9000-12000元/月；第二年工资专科：12000-16000元/月、本科以上：16000-19000元/月【温馨提示】：每日简历投递量非常大，,大专,不限,5,全职,,投资大厦,投资大厦,2023-02-01,2023-03-04,2023,2023.0,智联招聘
北京恒哲商贸有限公司,大数据分析师,宝鸡,金台区,10000.0,15000.0,上岗要求：1、年龄20 -28 之间2、学历：***大专及以上学历3、在京工作一年后要求回当地工作的，可申请调回当地省会城市的分公司或合作企业工作。 岗位内容：1、深入理解业务与管理优化方向，创建数据分析模型和数据采集整理方案2、基于目前市场的前景，为产品提供更专业的分析3、无经验者，可由项目经理带应届毕业生优先，有志于IT、金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融、IT行业有强烈意愿者。良好的沟通能力，很好的亲和力和较强的人际交往能力；精力充沛，喜爱竞争挑战和有强烈成功欲望； 福利待遇：1、上班时间 早九晚六2、国家法定节假日放假 周末双休【温馨提示】每日简历投递量非常大，欢迎主动与我联系 （来自 马克数据网）,大专,不限,1,全职,,投资大厦,投资大厦,2023-03-13,2023-04-13,2023,2023.0,智联招聘
深圳中科集成电路设计有限公司,算法工程师,广州,花都,0.0,0.0,"岗位描述： 1.开展算法及应用研发，完成产品研发和项目落地交付，根据产品软硬件平台情况，对产品功能进行针对性适配和性能优化工作； 2.技术文档撰写，功能测试及优化;负责针对接口和算法进行编写对应的测试工具。 任职要求： 1、软件、计算机相关专业，熟悉模拟和数字器件及电路设计； 2、善于分析和解决问题,具备较好的沟通表达能力和团队合作精神; 3、算法实现能力强，掌握C/C++，Python，Matlab等一种及以上语言。",本科,无经验,1,实习,,合和新城,合和新城,2023-04-04,2023-05-05,2023,2023.0,智联招聘
广东民企人力资源开发服务中心有限公司,数据分析师,广州,海珠,8000.0,12000.0,岗位职责： 1、负责公司数据产品的日常运营及数据应用，进行数据关系梳理，多维的数据收集、分析及可视化输出； 2、负责移动业务系统的数据分析支撑，完成数据分析、趋势分析、报表呈现； 3、配合部门业务需求进行数据搜集、整理、汇总，提供数据支撑。 岗位要求： 1、专科以上学历，有相关工作经验者优先，计算机、互联网、统计学相关专业优先。 2、熟练地使用数据分析相关的语言例如SQL、 Python等，逻辑清晰，能独立高效完成数据的提取及分析。 3、具备良好的数据可视化敏感度和能力，良好的独立思考能力和沟通能力。 薪酬待遇：8k-1.2k，购买五险一金 工作时间：8:30-17:30，双休 工作地点：琶洲移动大厦,大专,1-3年,1,全职,,中国移动广州信息大厦,中国移动广州信息大厦,2023-03-22,2023-04-22,2023,2023.0,智联招聘
北京易博中天科技有限公司,数据治理工程师,天津,河西,11000.0,17000.0,"岗位要求： 要求: 1、熟悉Hadoop生态圈，对Hadoop、Hive、Hbase、Spark、Storm等有着深入的理解； 2、孰悉Linux系统和相关运维体系，有容量规划、性能优化等相关经验； 3、精通Java,熟悉至少一门脚本语言（Scada/Python/Shell等） 4、有过实际的Hadoop部署与开发经验，计算机相关专业本专及以上学历，3年以上相关行业工作经验 5、熟悉Mysql数据查询计算语句开发，有性能优化能力 6、具备优秀的逻辑思维能力和自驱力，扎实的计算机基础和算法数据结构功底",本科,3-5年,2,全职,,中国联通(西园南里店),中国联通(西园南里店),2023-03-31,2023-05-01,2023,2023.0,智联招聘
山东斯伯特生物科技有限公司,数据分析师（10-15K+入职五险一金）,济南,历下,10000.0,15000.0,【岗位职责】 1、制定公司抖音店铺的数据分析与监控策划，进行数据监测、分析、统计和设计； 2、针对付费推广数据及产品的IP、PV、销量、跳出率、地域分布、转化率等做出专业的数据分析； 3、设计店铺各种数据报表，并进行系统的数据分析工作； 4、对店铺会员数据进行分析关联，分析客户消费行为特征，提供相应的运营及CRM建议，增强用户的黏性，促进客户增值； 5、收集行业及竞争对手的流量数据、监测剖析，为决策提供参考。 【岗位要求】 1、一年以上抖音店铺推广经验，对抖音平台活动的报名、产品优化、营销推广、付费推广、关键词标题优化等技巧能熟练操作。 2、熟悉抖音规则，精通店铺推广工作，可以全盘操作，思路清晰。从而提高店铺点击率、浏览量和转化率，完成定制目标。 3、对数据敏感，会做数据统计和分析，利用数据分析优化各项推广指标，提升ROI达到推广效果。,大专,1-3年,2,全职,,山东省物联网产业基地,山东省物联网产业基地,2023-02-26,2023-03-29,2023,2023.0,智联招聘
江西冠英智能科技股份有限公司,高级算法工程师,赣州,章贡区,9000.0,15000.0,任职资格： 1、统计学、应用数学、计算机等相关专业，两年及以上相关工作经验，硕士及以上学历； 2、掌握机器学习/深度学习领域的基础理论和方法，熟悉基本的聚类和降维算法，分类模型，时间序列预测、分类； 3、精通Python，熟练使用Linux系统，熟悉PyTorch、Tensorflow等任意主流深度学习框架； 4、有较强的逻辑分析能力，良好的英文文献阅读能力，能够快速实现技术原型； 5、有SPC、APC、FDC等实际工业项目经验者优先。 岗位职责： 1、负责工业大数据、工业智能类产品中的算法开发、算法编写与测试工作； 2、从事整数规划、机器学习、数据分析等算法的研究和工程化实现； 3、根据设备的海量工艺过程数据，建立相应的统计分析、预警、控制模型，提升设备的性能指标； 4、协助商务提供售前技术支持，市场调研报告、技术解决方案、可行性分析报告、验收报告等文档编写与汇报； 5、整理研究成果，发表中文核心、英文SCI论文，申请发明专利，参与行业技术交流。 冠英股份 guanyingis.com 红色教育开放平台 buwangchuxin.com 中国实木家具开放平台 ainankang.com 中国稀土产业大数据平台 ganzhouii.com,硕士,1-3年,1,全职,,赣州市智能产业创新研究院,赣州市智能产业创新研究院,2023-05-24,2023-06-24,2023,2023.0,智联招聘
山西万立科技有限公司,电机驱动算法工程师,太原,小店,7000.0,10000.0,岗位职责： 1. 负责电机控制算法设计、开发、测试及验证； 2. 开发不同工程目的算法，包括但不限于FOC、SVPWM、力控等功能； 3. 控制算法设计和调试，与硬件联合调试； 4. 编写测试文档。 任职资格： 1. 本科及以上学历，自动化、电机等相关专业； 2. 了解电机控制的FOC驱动算法; 3. 较好的电机控制理论基础，熟悉永磁同步电机，直流无刷电机、直流有刷电机的一般原理和特性；熟悉 PID 控制原理，能够熟练掌握 PID 参数的调试方法。 4. 熟悉嵌入式C语言、STM32单片机，了解Cortex M0\M3\M4内核的ARM架构，熟悉Modbus RTU、CAN协议； 5. 较强的逻辑分析和推理能力强，较强的团队合作能力。 福利待遇：五险+住房补贴+餐补+年终奖金+节日福利+生日礼物+单双休,本科,不限,1,全职,,万立科技大厦24层,万立科技大厦24层,2023-03-28,2023-04-28,2023,2023.0,智联招聘
