企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
优箔(洛阳)金属材料有限责任公司,数据分析师,洛阳,,6000.0,12000.0,双休+加班支付加班薪酬（周内1.5倍、周六日2倍、法定节假日3倍）+入职缴纳五险一金+2-4人间免费宿舍+一日三餐免费+年终奖金！！！ 岗位职责： 1、了解相关方数据及数据诉求，梳理业务逻辑和数据现状，推动数据采集线上化、标准化，确保数据完备、可靠； 2、指标体系设计，指标标准定义文档制定修改，保证指标表征性和权威性； 3、部门分析报告设计及结果呈现; 4、部门数据化看板设计; 5、负责部门日周月报表设计及输出，临时性数据需求支撑等部门日常数据需求； 6、梳理工作流、制程过程等业务环节投产要素，进行分析专题的设计； 7、针对专题进行数据梳理与搜集，对数据进行清洗处理，形成基础分析数据； 8、搜集相关资料，确定分析方法论，对数据进行建模，输出分析结果； 9、与业务相关人员沟通，验证专题分析结果的可靠性，探讨分析结果的业务指导性，操作性，输出相应的业务指导建议； 10、梳理业务数据诉求； 11、设计数据产品原型； 12、与业务相关人员沟通，确保原型的实用性； 13、与it部门交付产品原型及材料说明； 14、协助it部门，进行问题答疑，推荐数据产品上线； 15、提供模块立项建议，实际业务场景应用分析； 16、梳理数据来源，抽取数据，清洗数据，进行基础数据分析，形成训练数据； 17、撰写相关脚本，模型训练及模型结果检验，确保模型效果良好； 18、协助it部门进行模型部署，提供相关脚本； 19、模型应用效果跟踪与模型优化； 20、研发实验数据结果解读； 21、直接上级领导交办的其他工作事项。。关注公众号马克数据网,大专,3-5年,,全职,金属制品业,,,2024-09-05,,2024.0,,智联招聘
高维密码测评技术(山东)有限公司,物联网安全测评工程师,济南,,8000.0,12000.0,岗位职责： 1、负责物联网、智能家电等产品的安全测试、分析，负责测试报告编写。 2、研究物联网、智能家电最新攻防技术，参与相关标准编写及制定，跟进安全业界最新动态。 3、完成公司安排的其他安全分析、测试项目。 任职要求： 1、本科及以上学历，计算机、信息安全、微电子、电子信息、软件安全、自动化、数学等相关专业； 2、熟悉常见的物联网设备或熟悉物联网设备的测试分析方法，掌握主流的安全分析工具； 3、熟悉至少一种编程语言（C/Python/PHP/Java），熟悉Linux系统与编程； 4、具有较强的学习能力，团队协作意识强； 5、具有物联网、智能家电、手机等安全攻防、开发测试等领域相关工作经验者优先； 6、具备渗透测试、漏洞挖掘、黑/白盒安全测试等方面的能力和经验优先。 职位福利：五险一金、周末双休、绩效奖金、年底双薪、节日福利、定期体检、员工旅游、专业培训,本科,1-3年,,全职,网络/信息安全,,,2024-08-20,,2024.0,,智联招聘
长沙市红岸基元生物科技有限公司,算法工程师,长沙,,11000.0,16000.0,岗位职责： 1.从事图像分析和识别分类的算法研发与工程落地； 2.深度学习模型的构建与优化，提升准确性、鲁棒性，提高模型部署易用性和加快模型推理速度； 3.模型标签的审核，优化标签训练的效率。 任职要求： 1.本科以上学历，数学、计算机等效果专业，从事深度学习算法模型研究一年以上； 2.在图像分类、目标检测等有实战经验，对Resnet、Yolo系列和RCNN等有深入理解； 3.熟悉python和C++；4.有较强的技术攻关能力和实际动手能力，学习能力强，主动性好。,本科,1-3年,,全职,医疗设备/器械,,,2024-08-20,,2024.0,,智联招聘
北京雨泽软件信息技术有限公司,数据分析师,郑州,,6000.0,12000.0,岗位内容： 1. 设计、开发和维护数据仓库以及相关的 ETL 流程。 2. 对数据进行清洗、提取和转换，确保数据质量和可靠性。 3. 编写 SQL 查询、存储过程和触发器等数据库操作脚本。 4. 协调与数据分析师、应用程序开发人员和其他团队成员合作完成项目。 任职要求： 任职要求： 1. 具有本科以上学历，计算机软件、数学、信息管理相关科学或相关领域优先，可接受应届毕业生；23届 24届毕业生优先 2. 了解 Linux等操作系统，了解常见数据库等 3.了解python、Java/html等语言。 4.对于大数据、数据分析岗位有一定了解，有长期职业规划； 5.具有良好的沟通能力、协调能力、适应能力、学习能力、责任心强;,本科,经验不限,,全职,计算机软件,,,2024-08-22,,2024.0,,智联招聘
同方知网（北京）技术有限公司,算法工程师,北京,,12000.0,18000.0,"岗位职责: 1.源库向量化及相关技术研究； 2.多媒体内容分析处理技术研究； 3.RAG检索增强技术研究；知识图谱增强技术及构建技术研究； 4.大模型相关技术：大模型安全技术、意图识别、智能体、NL2SQL、大模型审校技术等研究； 5.上述方向可选择1个或多个进行研究，不要求全部精通。技术文档编写及领导交办的其他任务。 任职要求: 1.硕士及以上学历，有相关工作或实习实践经验者优先； 2.具备大模型应用实践经验；具备良好的编码能力，数据结构和算法功底，熟练掌握C++/Java/Python等编程语言； 3.具备架构设计能力，学习能力强，持续跟踪学习新技术和新工程的实践方法； 4.具备机器学习、自然语言处理、图像处理、音视频处理等AI应用方面知识和技术； 5.具备项目团队管理经验，良好的跨部门沟通和协调能力，优秀的团队合作精神；抗压能力强，具有强烈的好奇心、自驱力和敬业精神；具有良好的语言以及文字表达能力,能够熟练的进行技术交流,撰写各类技术文档和报告。",硕士,经验不限,,全职,IT服务,,,2024-08-20,,2024.0,,智联招聘
北京雨泽软件信息技术有限公司,大数据开发工程师,郑州,,6000.0,12000.0,岗位内容： 1. 设计、开发和维护数据仓库以及相关的 ETL 流程。 2. 对数据进行清洗、提取和转换，确保数据质量和可靠性。 3. 编写 SQL 查询、存储过程和触发器等数据库操作脚本。 4. 协调与数据分析师、应用程序开发人员和其他团队成员合作完成项目。 任职要求： 任职要求： 1. 具有本科以上学历，计算机软件、数学、信息管理相关科学或相关领域优先，可接受应届毕业生；23届 24届毕业生优先 2. 了解 Linux等操作系统，了解常见数据库等 3.了解python、Java/html等语言。 4.对于大数据、数据分析岗位有一定了解，有长期职业规划； 5.具有良好的沟通能力、协调能力、适应能力、学习能力、责任心强;,本科,经验不限,,全职,计算机软件,,,2024-09-06,,2024.0,,智联招聘
牧原股份,数据开发工程师,南阳,,13000.0,20000.0,1、负责公司大数据应用产品的平台搭建、架构优化、技术迭代和开发维护，提供稳定的大数据平台服务；构建数据存储、数据挖掘、数据计算及数据服务于一体的大型分布式数据平台； 2、负责构建和维护算法平台，对海量数据进行离线计算、实时计算等分析挖掘；协同数据分析师，根据业务场景设计并实现数据模型和服务模型，并跟进和评估模型效果，确保算法和模型的有效落地； 3、持续学习了解大数据领域的新技术，并结合实际需求落地； 4、结合当前业务场景，优化集群性能； 任职要求： 1. 计算机相关专业本科及以上学历； 2. 有扎实的编程功底，熟悉常用的数据结构和算法 3. 熟悉数据仓库建模理论，有大数据整体系统架构设计、数据ETL、建模或数据分析相关经验； 4. 熟悉常用的开源大数据技术，如Hadoop、HBase、Flink、Kafka、Doris等，了解各组件的实现原理 5. 有较强的 HSQL/SQL性能调优经验，熟练使用相关开发语言(Python/Java/Scala/Shell等)，熟练掌握Spark、flink任意一种计算框架，能阅读源码跟踪问题 6. 具备良好沟通能力和解决问题能力，善于从复杂的数据问题中找到关键路径，对待工作认真、负责，有较强的自驱力。 来源：马 克 团 队,本科,1-3年,,全职,农/林/牧/渔,,,2024-08-24,,2024.0,,智联招聘
拓保软件,大数据测试工程师,广州,,13000.0,16000.0,"工作经验： 1、三年以上测试工作经验； 有金融行业软件测试经验优先、有数据验证类相关经验优先、有大数据测试相关经验优先。 计算机技能： 1、熟悉软件测试流程，了解软件测试生命周期，能够运用测试方法进行测试需求分析和测试用例设计 2、熟悉数据仓库系统架构，熟练测试理论及方法，能够针对不同场景完成不同测试方案的设计、实施 3、熟悉数据库系统：oracle/MYSQL,精通SQL ，熟悉大数据应用优先 4、熟悉Hadoop生态圈技术，了解生态圈相关组件，主要包括Common、MapReduce、HDFS、Zookeeper、HBase、、Hive等组件者优先 岗位特殊要求 职责一描述：功能测试 1、介入并熟悉需求，参与需求分析、宣讲等活动； 2、设计测试用例并参与用例评审； 3、按照测试方案，负责执行所承担功能模块的测试过程，提交缺陷报告，并反馈和跟踪缺陷的修改； 4、分析测试结果，形成测试报告。 职责二描述：测试环境管理 1、负责项目测试环境的配置管理工作，负责项目测试版本的部署。 来源：马 克 数 据 网",大专,3-5年,,全职,计算机软件,,,2024-08-23,,2024.0,,智联招聘
北京外企人力资源服务河南有限公司,视觉算法工程师,南阳,,20000.0,40000.0,1、负责2D/3D视觉识别、关键点检测、机器人轨迹规划生成等算法研发； 2、负责相关技术文档编写和技术专利申请； 3、与工程师协作算法现场实施并优化； 4、提供技术支持或产品的算法咨询,硕士,5-10年,,全职,人力资源服务,,,2024-08-22,,2024.0,,智联招聘
江西省邮电规划设计院有限公司,python数据开发工程师,南昌,,6000.0,12000.0,一、主要职责： 负责利用Python进行数据的采集、清洗、过滤、统计和入库； 设计和优化数据处理流程，提高数据处理的自动化水平； 维护数据质量，确保数据的准确性和可靠性； 跟踪最新的数据处理技术和工具，不断提升数据处理能力； 二、任职要求： 拥有计算机、数学或相关领域的本科及以上学历； 熟练掌握Python编程语言，具备良好的编程习惯； 熟悉数据清洗和预处理技术，具备一定的数据采集、清洗、过滤、统计等开发经验； 熟悉SQL、PregreSQL等数据库操作，能够进行数据分析与过滤； 良好的团队合作精神和沟通能力。 三、有以下经验者优先： 1、有大型数据集处理经验； 2、熟悉Hadoop、Spark等大数据处理技术； 3、有一定的数据仓库建设和数据建模经验。,本科,1-3年,,全职,通信/网络设备,,,2024-09-06,,2024.0,,智联招聘
北京鼎腾科技有限公司,大数据开发工程师,广州,,9000.0,15000.0,1、负责南网大数据平台项目空间数据计算、加工、处理、同步等运维工作; 2、负责数据底座、量测中心大数据平台数据库建模、运营; 3、负责传统数据(Oracle、MySQL、PG、达梦、Clickhouse等数据库)数据迁移、数据同步; 4、负责日常数据库的监控及问题分析排查; 5、负责OGG、Kafka、flink、redis、flum等组件数据传输同步日常运维; 6、负责数据库的优化、SQL语句的优化调优; 7、负责数据同步的检验与异常处理，确保数据的一致性、完整性、及时性; 8、负责制定数据同步方案及实施。 9、能独立完成LINUX、麒麟系统下WEB系统、后台程序、大数据平台部署工作。 10、负责数据架构、数据建模、数据接入、数据处理、数据集成、操作手册等文档编写,本科,3-5年,,全职,IT服务,,,2024-08-20,,2024.0,,智联招聘
金风易通,数据分析师,呼和浩特,,4000.0,6000.0,岗位职责 1. 数据收集与分析：负责日常业务数据的收集、整理、清洗和分析，确保数据的准确性和完整性。运用数据分析工具，如Excel、SQL、Python等，对数据进行深度挖掘。 2. 数据验证与定位：验证数据模型，协助团队进行问题定位和解决。 3. 报告编写与呈现：定期撰写数据分析报告，将数据分析结果以直观、易懂的方式呈现给领导和相关团队。报告内容需包括数据分析结果、数据现状、问题点、改进建议等。 4. 跨部门沟通与协作：与产品、技术等团队保持紧密沟通，了解业务需求，提供数据支持，共同推动产品研发。 任职要求 1. 学历背景：大专及以上学历，统计学、数学、计算机科学等相关专业优先。 2. 专业技能：熟练掌握Excel、SQL等数据分析工具，熟悉Python等编程语言者优先；对数据敏感，具有较强的逻辑思维能力和数据分析能力。 3. 工作经验：1年以上数据分析或相关领域工作经验，有医疗行业背景者优先。 4. 沟通能力：具备良好的沟通能力和团队协作精神，能够清晰、准确地表达数据分析结果和建议。 5. 抗压能力：能够适应快节奏的工作氛围，具备较强的抗压能力和解决问题的能力。,大专,1-3年,,全职,IT服务,,,2024-08-28,,2024.0,,智联招聘
北京子敬科技有限公司,自然语言处理工程师 J10597,广州,,20000.0,25000.0,"工作职责 1、负责相关NLP算法产品的设计、开发及优化，包括关键词提取、文本分类、情感分析、语义分析、命名体识别、文本摘要和智能问答等； 2、负责构建相关行业的知识图谱。 任职资格 1、正规院校本科及以上学历，计算机相关专业； 2、精通C/C++，Java，Python等编程语言的一种或多种； 3、精通Tensorflow、Keras、Caffe、Theano等深度学习框架的一种或多种； 4、熟悉自然语言处理的基础理论，熟练掌握目前流行的开源分词系统特点； 5、熟悉机器学习（深度学习）算法，对word2vec，RNN，LSTM, GRU等方法的原理有了解，有文本挖掘特别是中文信息处理1年以上的相关工作经验； 6、有智能问答、语义理解、知识图谱等相关方向实战经验的优先； 7、较强的表达和沟通能力，高度敬业精神，团队意识强； 8、对新技术有强烈的求知欲望，乐于钻研，善于分享； 9、具有良好的技术文档习惯，具有规范化、标准化的代码编写习惯。",本科,1-3年,,全职,互联网,,,2024-09-14,,2024.0,,智联招聘
北京华卓精科科技股份有限公司,高级机器视觉算法工程师,北京,,16000.0,30000.0,1、负责机器视觉相关业务的需求分析/方案设计、规划、评估、评审和核心模块的开发落地； 2、负责研发视觉定位、视觉引导、视觉识别算法等核心技术模块；项目中所涉及到的视觉图像处理算法核心代码的设计开发、部署、优化调试； 3、跟踪机器视觉相关的前沿技术，将优秀技术应用到业务场景中，提升视觉业务核心竞争力； 4、根据实际应用场景，负责分析关键技术问题，并能够运用数学（工学）知识提出系统解决方案； 5、负责撰写视觉相关的技术文档、使用手册等； 任职资格： 1.数学基础良好，具有创新思维意识。硕士及以上学历，博士优先； 2.熟练掌握C/C++语言、视觉算法库，掌握C#上位机开发方法流程； 3.会使用常用的机器视觉开发工具； 4.熟练掌握常见传统图像处理方法以及最新机器视觉相关技术，能够根据业务场景灵活选择技术方案；熟悉常用的图像算法如：图像增强、去噪、特征提取、图像匹配、图像分割、图像检索等； 5.熟悉深度学习相关技术，深度学习框架；,硕士,3-5年,,全职,电子/半导体/集成电路,,,2024-08-20,,2024.0,,智联招聘
北京联东投资（集团）有限公司,数据开发（企业金融服务平台）,上海,,13000.0,17000.0,全国500余个园区，为园区入住的科技企业提供综合一揽子金融服务。 工作地点上海总部，具体可就近分配，地图搜索联东U谷，均可日常办公。 工作职责： 1.负责数据仓库，数据抽取、清洗、加工及应用。 2.负责撰写营销材料及话术、制定营销推广方案、跟踪统计项目完成情况。 3.负责客户产品咨询及异议处理，收集合理建议，推动产品优化迭代。 4.负责为业务人员提供产品培训、撰写SOP、策划活动，支撑业务目标达成。 任职条件： 1.本科及以上学历，1年以上产品运营/用户运营经验； 2.具备银行/保险/理财/支付/互金平台等金融从业背景； 3.有良好的沟通协作能力、较强的抗压能力和高效的执行力。,本科,1-3年,,全职,企业服务,,,2024-08-26,,2024.0,,智联招聘
天津市硕恒科技发展有限公司,ai算法工程师,天津,,20000.0,25000.0,职责描述： 1、结合行业前沿技术，做好人工智能相关算法研究； 2、结合各个业务场景，提出并落实人工智能相关的可行应用方案及应用实现规划； 3、制定技术文档和开发规范，并对开发过程进行持续改进，编写相应的技术文档； 4、持续扩大人工智能技术有效应用方案的使用范围； 5、完成上级交办的其它工作任务。 任职要求： 1、本科及以上学历，计算机、软件工程、电子信息、通信工程等相关专业优先考虑； 2、具备AI领域工作经验1年以上； 3、精通java或Python等编程语言，并具备实际项目经验； 4、熟悉机器学习、深度学习、自然语言处理等领域的常用算法，如决策树、线性回归、贝叶斯、Transform、DNN等。同时，需要熟悉至少一种深度学习框架，如TensorFlow、PyTorch等； 5、了解大模型相关产品和工具，了解开源的大模型和相关RAG、Agent等技术； 6、能够熟练运用数据挖掘和数据分析工具，对数据进行处理和分析； 7、具备良好的沟通能力和团队合作精神，能够与技术团队和管理层有效沟通。,本科,3-5年,,全职,计算机软件,,,2024-08-29,,2024.0,,智联招聘
保定市大为计算机软件开发有限公司,数据工程师,保定,,7000.0,10000.0,"职位描述： 1.负责大数据部门的专利数据整理和清洗工作； 2.负责分析数据清洗规则，为系统批量处理提供输入； 3.负责维护大数据部门的线上数据质量； 岗位要求： 1.本科以上学历，计算机相关专业或数学专业，.熟练文档操作； 2.具备逻辑思维能力和数据分析能力，做事仔细，认真负责 3.有责任心,学习能力强,工作积极主动,有团队合作精神； 4.有编程能力者优先考虑； 5、熟练使用常见数据库，如Oracle、SqlServer等，有全文数据库经验者优先。 工作地址 中国河北保定市北二环5699号大学科技园1号楼A座402 职位福利：五险一金、年底双薪、绩效奖金、加班补助、餐补、带薪年假、定期体检、节日福利 （更多数据，详见马克数据网）",本科,经验不限,,全职,计算机软件,,,2024-09-02,,2024.0,,智联招聘
安徽正德互联市场营销服务有限公司,算法工程师,苏州,,3000.0,6000.0,"任职资格 1、硕士研究生及以上学历，计算机、电子信息等相关专业，2年及以上算法工程化开发经验; 2、精通python语言开发，熟悉MunPy，Pandas,Matplotlib,scikit-learn, Keras常用库; 3、具备大模型的实际应用经验，如GPT系列、BERT、T5等模型的 工作职责 1、研究开发多模态模型模型应用的训练/推理/部署方案，产出原开发和优化，对大模型的训练、评估、优化以及徽调具备实际落地型系统经验 2、跟进前沿大模型训练、推理、部署、加速优化等技术，保持技 4、熟练掌握Pytorch, Tensorflov、PaddlePaddle等至少一种深术优势; 度学习框架; 3、解决大模型的可控可信度不足、推理效率低的问题，解决大模型应用落地的技术障碍。 5、熟悉大模型分布式训练技术和加速库，如NegatronDeepSpcedPaddleF1cetx等; 6、了解大模型在产品化过程中的调优、量化、封装、部署、调度、并发、时延等常见软硬件问题， 7、了解模型压缩技术，如量化、剪枝、稀疏、蒸馏等; 8、加分项:有在顶级会议或期刊发表过人工智能领域论文的经历;有参与申报国拨项目、国家省部级奖项等材料撰写或汇报的经历;了解量子计算、量子人工智能优先。 原标题：《大模型算法工程师（多岗位需求）》",硕士,1-3年,,全职,专业技术服务,,,2024-08-21,,2024.0,,智联招聘
凯德自控武汉智能装备有限公司,物联网工程师,武汉,,11000.0,13000.0,"岗位职责： 1.负责公司数采项目的前期调研工作，收集客户需求，输出调研报告（包括但不限于客户现状，期望/规划，解决方案等） 2.负责协调项目各系统平台相关软硬件设备的安装调试，数据采集程序的安装调试。 3.网关程序采集的开发，维护。 4.网关故障远程维护，疑难问题解答等，客户使用体验收集，优化方向 任职资格要求： 1.有网关开发经验 2.熟悉市面上常见的PLC，以及对应的采集协议（西门子的S7，三菱，欧姆龙，modbus_tcp,modbus_rtu，opc ua等等） 3.有过定制化协议开发经验（消防协议，电梯协议） 4.熟练使用Go语言优先",大专,3-5年,,全职,电气机械/电力设备,,,2024-08-21,,2024.0,,智联招聘
沈阳新松机器人自动化股份有限公司,视觉算法工程师(J10238),沈阳,,10000.0,15000.0,"岗位职责: 1.负责不同项目中机器人障碍物识别、分类、追踪； 2.融合多种传感器感知信息构建局部地图； 3.基于相机三维点云构建二维障碍物感知地图； 4.负责相机选型，相机标定等工作； 5.对机器人工作过程中遇到的实际问题能有效的提出解决方案。 任职要求: 1. 本科以上学历，软件工程/计算机/电子/通信/机电一体化/电气工程/自动化等相关专业； 2. 3年以上工作经验； 3. 熟悉计算机视觉原理，熟悉opencv、linux操作系统； 4. 熟悉使用C/C++/Python，具有较强的代码开发能力, 有良好的数据处理及分析能力； 5. 熟悉结构光，TOF，双目等3D视觉原理； 6. 了解图像识别，模式识别及机器人视觉基础知识，思维活跃，能发现问题，有良好的解决问题的能力。 7. 具备良好的团队合作意识和沟通协调能力和较强的学习能力，可快速掌握专业知识，及时开展工作； 8.具备高度的工作责任心，高效的执行力，富有工作激情，能承担较强的工作压力； 9. Bonus 主导或参与过机器人相关项目，有过产品落地经验优先； 10.有机器人感知避障相关项目经验优先。",本科,3-5年,,全职,仪器仪表制造,,,2024-08-28,,2024.0,,智联招聘
重庆长安跨越车辆有限公司,智能驾驶工程师,重庆,,16000.0,25000.0,岗位职责： 1、负责新/改款项目ADAS产品方案先期策划和可行性分析； 3、负责新/改款项目车型ADAS产品和系统架构方案、设计质量评审； 4、负责新/改款项目车型ADAS产品和系统及相关产品设计开发和进度的管控； 5、负责新/改款项目车型ADAS产品和系统及相关产品试制与验收。 任职要求： 1、本科及以上学历，电子信息、通讯、电气、软件等相关专业； 2、3年及以上AEB、ACC、DLW、LKA、BSD、APA等开发维护相关工作经验； 3、熟练掌握CAD、CATIA、CANoe/USBCAN等工具，熟识ADAS的开发流程与生产工艺。 4、具备ADAS方案设计、2D及3D设计能力； 5、熟悉ADAS相关的法律法规、国家标准和行业标准； 6、具有良好的语言表达及团队协作能力。 关注公众号马 克 数 据 网,本科,3-5年,,全职,汽车研发/制造,,,2024-08-21,,2024.0,,智联招聘
合邦电力科技有限公司,中高级算法工程师,太原,,9000.0,14000.0,"一、岗位工作内容简介： 1.负责功能的业务开发和代码维护工作； 2.负责应用基础架构的设计和具体编码工作； 3.解决项目中遇到的核心技术难点，积极参与代码重构； 二、岗位基本技术要求： 1.具有2年及以上的Python开发经验，能够调整维护现有Python代码；熟练使用Python项目常用工具Pycharm、SVN、gitlab等； 2.了解深度学习方向神经网络的相关架构，传统机器学习相关算法,熟悉pytorch、RNN、CNN、LSTM、VGG、ResNet、GoogleLeNet、决策树、随机森林、支持向量机、极致梯度提升数、聚类等，有过序列预测或者时间序列预测经验的优先； 3.了解NLP领域的相关算法知识，使用LLM进行子领域问答机系统搭建优化与部署，偏数据问答经验优先； 4.熟悉peewee/sqlalchemy等常用的pythonorm框架； 5.熟悉pandas/numpy等常用的数据分析框架，了解gpu加速计算或cpu并行计算相关知识。 6.了解linux命令，了解docker； 7.会使用oracle、mysql、达梦等常用数据库，能够对数据库表进行简单的设计和SQL语句的常用优化； 8.良好的编程风格，扎实的编程和算法基础； 9.具备问题分析和解决问题的能力,良好的抗压能力； 10.具有较强责任心和团队精神，能够积极沟通和合作。 11.计算机及相关行业，有电力行业信息系统开发经验者优先。。微信公众号马克数据网",本科,3-5年,,全职,计算机软件,,,2024-08-23,,2024.0,,智联招聘
广东一周达人力资源服务有限公司,深度学习算法工程师,深圳,,16000.0,30000.0,【岗位职责】 1.主要负责AOI工业缺陷检测设备的算法开发； 2.负责视觉项目需求分析、算法设计、开发与优化，应用于缺陷检测方向； 3.有AOI开发经验，能够独立完成成熟的检测设备算法任务，并有成功的落地项目经验； 4.根据公司发展规划、完成新产品的设备研发工作； 【任职要求】 1.本科及以上学历； 2.电子信息、通信、计算机技术、应用数学、自动化控制等相关专业； 3.三年以上AOI工业检测设备行业开发经验； 4.扎实的代码能力，有较强的算法设计及开发能力； 5.熟练掌握C#/C++/Python等编程语言； 来源：马 克 数 据 网,本科,3-5年,,全职,人力资源服务,,,2024-09-09,,2024.0,,智联招聘
长春玺悦文化交流有限公司,算法研究室,长春,,6000.0,10000.0,岗位职责： 1. 运用 ROS 操作系统，开展 ROS 系统集成与优化、节点开发与通 信架构、机器人感知与导航、仿真与测试等方面的研发； 2. 运用多模态大模型算法开展多模态数据融合、大模型训练与优化、 多模态交互、情感计算与人机互动、人机交互技术等方面的研发；2. 运用具身智能算法开展具身认知与感知、自主决策与学习、实时 行为生成与控制、人机协作与社会行为等方面的研发。 任职要求： 1. 机器人、计算机、人工智能、智能科学与技术、大数据、数学等 相关专业；掌握 ROS 操作系统、或多模态大模型、或具身智能算法 等技术；具备相关工程项目研发经验者优先； 2. 具有极强的动手能力、钻研能力与快速学习能力，强烈的求知欲 和探究力，勤奋执着，执行力强。具备持续学习能力，对人形机器人 研究保持好奇心和学习热情。 薪金标准：月薪 6000 元-1 万元。 薪酬福利：双休；带薪年假；五险一金；长期激励；带薪培训； 节日福利；通勤福利；团建活动；员工宿舍；校园餐厅；校园运 动空间；标准工作时间：5 天/周，7.5 小时/天；偶尔加班。,本科,经验不限,,全职,餐饮服务,,,2024-09-05,,2024.0,,智联招聘
南京迈特望科技股份有限公司,人工智能开发（NLP）,南京,,15000.0,22000.0,岗位职责： 1.负责设计与开发基于大模型的智能问答、数据预测相关系统； 2.负责设计并实现水利水电行业知识图谱和知识库； 3.负责优化大模型系统性能，包括运行稳定性和并发访问能力； 4.负责跟踪分析人工智能的前沿技术及行业趋势，优化人工智能研发技术路线。 任职要求： 1.本科及以上学历，2年及以上工作经验，研究生优先，研发岗级L9-L11； 2.精通Python，掌握数据处理和深度学习技术； 3.熟悉主流大模型的使用与优化方法，具有本地训练和部署经验者优先； 4.理解知识图谱理论，熟练使用Neo4j/RDF等工具，具备实际知识抽取和推理经验者优先； 5.熟悉bert/roberta/bart等常用NLP模型，有相关项目经验优先； 6.有FastGPT/Dify本地部署经验优先； 7.水利、电力行业背景优先。,本科,1-3年,,全职,计算机软件,,,2024-08-21,,2024.0,,智联招聘
北京万方软件有限公司,初级数据工程师,北京,,,,岗位描述： 1)数据搜索：全面搜索各种来源的相关数据集。 2)数据采集：采集并汇总数据集，存储在关系型数据库中。 3)数据评估：执行全面的数据质量评估，并利用可用工具提高数据质量。 4)数据标注：根据提供的指导准确来标注数据和部分元素。 5)数据组织：协助将数据集重新组织成结构化的块和单元，存储在数据管理系统中。 岗位要求： 1.了解爬虫的基本原理，熟悉http、xml、json和正则表达式。 2.熟悉Python语言，抓取网页信息。 3.良好的思维逻辑性，语言表达能力，责任心强。,大专,无经验,,实习,计算机软件,,,2024-08-27,,2024.0,,智联招聘
广东九丰能源集团有限公司,数据开发主管/经理 (MJ000170),广州,,15000.0,20000.0,"岗位职责： 1、参与大数据平台数据仓库规划、架构及研发，包括离线、实时的数据模型规划，建设数据中台和数据集市； 2、负责数据仓库模型和报表的ETL实施，ETL性能优化、技术攻关等； 3、参与数据治理相关工作，负责数据质量、数据一致性及稳定性保障等建设； 4、协助业务落实分析数据工作，完善数据体系，包括数据分析方法、数据挖掘、数据产品构建、数据分析需求响应等； 5、负责数据监控，协助优化运营策略，提升运营效率，发现业务增长点。 岗位要求： 1、计算机、信息管理等相关专业，本科及以上学历，5年以上数据开发/数据分析相关工作经验； 2、至少熟悉两种主流大数据产品（hadoop、flink、kafka等）相关技术； 3、熟悉数据仓库模型设计方法，能熟练使用SQL，Python，Scala等数据分析语言与工具； 4、至少熟练掌握一种BI工具（如，FineBI，PowerBI，Tableau，SmartBI 等）； 5、对数据驱动业务有深入理解，能快速理解业务，发掘业务细节和数据之间的联系,具有统计学和数据挖掘知识基础者优先 6、具有制造业的数据中台/数据挖掘实施经验者优先。",本科,5-10年,,全职,石油/石化,,,2024-08-21,,2024.0,,智联招聘
中科微至科技股份有限公司,调度算法工程师,无锡,,15000.0,25000.0,岗位职责： 1、负责四向穿梭车调度系统核心算法的开发、优化，包括静态/动态路径规划、任务调度、交通管制，并持续对调度系统进行优化； 2、现有路径规划算法、交通管制算法的改进和优化； 3、四向穿梭车系统仿真、监控报警、日志记录等模块开发和优化； 4、编写算法文档、算法性能测试报告，与团队成员对算法性能进行分析； 5、协助配合调度系统其它模块的开发。 任职要求： 1、硕士及以上学历，运筹学、数学、计算机、自动化等相关专业，具备一定调度优化算法相关项目经验； 2、具有良好的数学建模和问题抽象能力； 3、熟练使用Visual Studio进行程序开发、调试，至少熟练掌握一门面向对象编程语言C#/C++； 4、掌握常用路径规划算法与调度算法，并能够针对实际业务进行数学建模； 5、学习能力强，有责任心、耐心，抗压能力强。,硕士,无经验,,校园,专用设备制造,,,2024-09-07,,2024.0,,智联招聘
先进数通,中高级数据分析工程师,佛山,,8000.0,13000.0,岗位职责： 1、负责项目中数据清洗、数据处理、数据校验相关开发工作； 2、负责ETL流程的优化及解决ETL相关技术问题。 3、负责数据预处理、数据导入等系统的设计和开发； 任职要求： 1、本科及以上学历，5年及以上工作经历； 2、会同业数据集市日常开发，精通HIVE SQL开发，熟悉Hadoop架构及生态相关的组件； 3、熟悉银行资金同业相关业务优先。 4、能接受6-12个月出差安排,本科,5-10年,,校园,IT服务,,,2024-08-21,,2024.0,,智联招聘
深圳华云信息系统科技股份有限公司,bsp音频算法工程师,西安,,15000.0,30000.0,"1、负责对接adsp相关算法 ： voip通话3a， xsiten， dts， 自研录音 等算法 功能及相关bug 分析处理 2、负责对接处理音效通路问题分析及效果参数上库 3、负责audio 相关新需求的开发如：需要了解audio FWK ,audio hal ，adsp 整个链路的播放录音流程 （macrodatas.cn）",大专,1-3年,,全职,计算机软件,,,2024-08-23,,2024.0,,智联招聘
