企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
青岛不倒科技有限公司,数据分析师（可实习）,青岛,市南区,6000.0,9000.0,1. 负责统计公司每天的数据报表，协助其他分公司完成需要的数据报表2. 对项目及相关数据进行分析、挖掘，制作数据报表3、各类分析模型的原型开发的文档建立与管理；4、结合应用渠道等及产品整体数据分析，优化提升运营效果5、领导交办的其它任务。,大专,不限,5,全职,,远洋大厦A座(香港中路),远洋大厦A座(香港中路),2022-07-23,2022-07-30,2022.0,2022.0,智联招聘
中安国云(北京)信息技术有限公司,数据分析工程师,哈尔滨,道里区,6000.0,8000.0,"岗位职责：1、负责构建部门数据分析与数据挖掘业务分析体系,整体架构设计、规划,充分发挥数据的价值,提高数据质量,促进部门业务和项目更好的发展；2、通过建立业务的数据分析模型来指导业务的发展,对数据库信息进行深度挖掘和有效利用,充分实现数据的内在价值,构建产品核心竞争力；3、负责大数据平台基础架构，以及数据挖掘处理算法、模型、脚本的维护、监控、优化和升级；4、负责处理数据分析挖掘工具/平台Hadoop/Hive/Spark/Kafka等疑难问题的研究和解决5、根据业务需求开发各类工具、中间件；6、负责数据分析团队技术规划、演进和人员培养、梯队建设。任职要求：1、热爱数据,对数据及逻辑关系敏感,并对数据体系有深入的认识；2、本科以上学历、计算机/统计学/经济学等相关专业，2年以上工作经验，；3、具备深厚数据建模(机器学习,数据挖掘,信息检索背景)和分析理论知识和经验；4、熟悉 Linux 平台的海量数据分布式存储、分布式计算；5、精通常用的数据分析工具，有基于 Hadoop 的云计算平台，HBase 及类似的 NoSQL 存储, MySQL,和 BI 系统等实践经验；6、熟悉互联网并且对于互联网常见的业务形态与商业模式有深入的理解,对业务变化有敏锐的洞察力；7、有较强的对业务理解与分析能力，了解业务规划与策划能力以及相应经验；8、具备较强的问题定位、分解、解决能力及计划和组织能力；9、善于创新、思维敏捷、精力充沛，沟通能力强，能够承受较大工作压力；10、有通信行业或者互联网企业相关经验优先，有软考、思科、华为等方面的证书优先",本科,3-5年,1,全职,,汇智金融企业总部C座,汇智金融企业总部C座,2022-08-06,2022-08-13,2022.0,2022.0,智联招聘
杭州对点人力资源管理有限公司,大数据开发工程师,衢州,江山市,12000.0,17000.0,"1.计算机及相关专业,2年以上数据仓库开发经验，熟悉MySQL、MAXCOMPUTE具有较好的使用和开发经验。 2.具有一定的调优排错经验和能力；有Hadoop(hive等）、Spark开发经验尤佳，对Java开发具有一定的经验，特别是SSH方面的开发经验，有Dubbo开发经验尤佳。 3.参与或主导过大库型数据仓库架构或模型设计经验者优先。 4.较好的沟通理解能力，性格乐观。态度踏实，积极上进。 来自：www.macrodatas.cn",大专,3-5年,1,全职,,江山市经济和信息化局(西北门)111,江山市经济和信息化局(西北门)111,2022-06-01,2022-07-02,2022.0,2022.0,智联招聘
北京网讯达科技有限公司,自动驾驶功能测试工程师,宁波,慈溪,12000.0,15000.0,工作内容 1. 负责无人驾驶车辆运营，在公共道路上进行实车测试、部署、维护，保证测试安全； 2. 记录、分析、定位、分类、整理、反馈并跟踪道路测试问题； 3、负责无人驾驶测试数据的采集及上传； 4. 协助研发工程师进行软硬件维护以及问题修复。 5.负责控制器软件版本的刷写； 6.完成甲方要求的交付物文档编制，输出测试结果。 岗位要求： 1、车辆工程、机械类、电气自动化类、计算机类等相关理、工科专业，大专及以上学历； 2、 具备1年及以上实车测试经验； 中级： 1、 车辆工程、机械类、电气自动化类、计算机类等相关理、工科专业，本科及以上学历，熟悉测试流程和方法，对自动驾驶感兴趣； 2、 具备半年以上智能驾驶相关功能测试经验，或者2年以上实车动态测试经验，具备主观评价能力； 3、会Linux基本命令，熟练使用Excel等office基础软件； 通用要求： 1、 具备一定驾驶经验（具有C1及以上资格驾照）； 2、能接收80%的时间跟车测试，能接收晚上及周末临时加班； 3、具备良好的沟通、协调能力，较强的团队合作精神，吃苦耐劳.。来自马-克-数-据-官网,本科,1-3年,1,全职,,吉利汽车研究院,吉利汽车研究院,2022-09-13,2022-10-14,2022.0,2022.0,智联招聘
深圳南区人瑞人力资源服务有限公司,数据分析师【大厂/双休】,武汉,江夏,10000.0,15000.0,工作职责： 1、基于业务理解和发展需求，搭建数据指标体系并不断完善 2、搭建日常数据监控看板，实时监控业务运营状况，针对数据异常提出预警 3、理解数据背后的业务本质，深度分析业务痛点，提出行之有效的方案建议 4、定期分析和总结业务问题，并输出总结报告，从数据角度，为管理提供抓手 5、从数据上协助其他业务相关部门完成各项决策、方案的评估 6、反哺业务，为管理赋能，提高管理效率 任职资格 1、本科及以上学历，计算机、数学、统计学等相关专业，有互联网审核行业经验者优先 2、3年以上数据分析经验，精通excel、sql、hive等数据分析常用工具，熟练使用python中数据分析模块 3、具备快速学习和思考能力，敏锐的数据洞察力，结构化思维能力，跨团队协作及沟通能力 4、工作主观能动性强，考虑问题全面，工作认真细致，具备很强的责任心 （macrodatas.cn）,本科,3-5年,5,全职,,现代·光谷世贸中心B栋,现代·光谷世贸中心B栋,2022-11-25,2022-12-26,2022.0,2022.0,智联招聘
山东泓盛智能科技有限公司,视觉算法工程师,潍坊,寒亭,8000.0,15000.0,岗位职责： 1、负责公司工业视觉检测产品的图像处理与模式识别等相关算法的研究 2、根据公司项目需求，设计与开发新的视觉算法，负责完成计算机视觉及图像处理核心算法实现及优化； 3、负责相关文档的编写和完善。 任职条件： 1、计算机，自动化或者图像视觉相关专业，从事图像算法3年以上；。 2、熟悉opencv，halcon等计算机视觉算法库开发库，熟悉图像处理的基本算法，对视觉算法有深入了解； 3、精通C/C++、C#、VB、Python等其中一种或者多种编程语言，有实际软件框架编程经验优先。 4、熟悉机器学习常用算法；对目标检测，图像分类，行为分析等至少一个领域有深入研究和理解；,大专,3-5年,1,全职,,中南高科·潍坊鸢都汇智产业园(建设中),中南高科·潍坊鸢都汇智产业园(建设中),2022-09-07,2022-10-08,2022.0,2022.0,智联招聘
长沙扬生科技有限公司,数据分析师,武汉,洪山区,7000.0,9000.0,工作描述：1、对公司业务数据进行进行日报、周报和月报的按时制作与更新 2、将报表数据多维度进行表格分析和可视化分析，对每月业务的重要指标进行关注监测，标注异常，完成基本评估并反馈给部门负责人和员工3、进行日报、周报、月报数据统计分析与趋势分析，结合数据给不同层级的员工提供参考性建议4、可随时接受到机动型数据需求，并且做好数据产出任职要求：1、***统招大专或本科学历，计算机、统计学相关专业优先；2、熟练掌握word ，excel 各类函数公式等，透视表及图表，ppt等；3、有积极好学的状态，沟通能力良好；4、接触过Power BI、Tableau等工具，对数据分析感兴趣；5、工作严谨，细心，有耐心，数学类、统计类、会计专业优先；6、对数据敏感，性格随和，适应能力强，有执行力。来自马克数据网,大专,1-3年,2,全职,,金鑫国际A栋,金鑫国际A栋,2022-04-22,2022-05-23,2022.0,2022.0,智联招聘
蓝泉(徐州)信息科技有限公司,数据分析师助理,徐州,云龙区,3000.0,4000.0,工作职责：1.负责对公司数据产品进行分析统计，给予报表支持2.负责对交易数据进行监控和分析，及时发现、报告、解决问题3.通过数据分析支持产品参数改进并产品创新4.负责内部数据审计等 职责要求 1. 本科或以上学历 2. 强烈的上进心和求知欲，较强的分析推理能力，具备良好的团队合作精神 3. 为人正直，责任心强，作风严谨，工作仔细认真，具备良好的职业道德素养 4. 熟练掌握Microsoft Office World、Excel等办公软件 5. 遵守公司各项工作要求，服从公司安排的跨部门协作工作 （macrodatas.cn）,大专,不限,3,全职,,绿地商务城翡翠公馆LOFTD座7楼,绿地商务城翡翠公馆LOFTD座7楼,2022-09-08,2022-10-09,2022.0,2022.0,智联招聘
安徽皖信人力资源管理有限公司,DBA数据工程师（高端）,合肥,庐阳区,17000.0,21000.0,岗位职责：1. 负责数据库服务的可用性提升、性能优化、故障诊断、容量规划与运维支撑等工作；2. 负责数据库相关的管理和实施，以及自动化运维平台开发和优化； 3. 研究数据库相关新技术并应用到生产环境，制定数据库的运维、开发及安全规范； 4. 从数据库角度分析挖掘业务方不合理的数据库使用场景，并提供必要的技术解决方案; 5. 建立和完善数据库相关技术规范和实操标准，为产品和研发团队提供技术指导 岗位要求：1. 3年以上数据库管理和维护经验，熟悉各类数据库的操作; 2. 精通数据库原理，精通MySQL相关监控、分析、开发和管理工具 3. 精通MySQL高可用架构MGR同步，及主从复制等基本技术； 4. 熟练使用Shell、Python中的至少一门脚本语言，了解pt-osc 工具，有在线修改表结构经验。 5. 熟悉Redis Standalone/Cluster的运行原理，有大并发、大集群的运维经验 6. 有根据需求进行数据库运维工具的开发经验的优先（python或go）,本科,3-5年,1,全职,,邮电大厦,邮电大厦,2022-01-04,2022-01-22,2022.0,2022.0,智联招聘
上海吉贝克信息技术有限公司,数据分析师,杭州,上城,8000.0,13000.0,金融类专业 应届毕业生均可 撰写数据分析报告 调研数据情况 分析数据,本科,无经验,1,全职,,汉嘉国际,汉嘉国际,2022-08-29,2022-09-29,2022.0,2022.0,智联招聘
郑州航空港经济综合实验区空港人工智能研究院,C++算法工程师,郑州,,8000.0,15000.0,一、工作内容：负责项目涉及的CAD/CAM/CNC核心算法的研发。二、应聘要求：1.计算机科学、软件工程、应用数学专业，研究生及以上学历；2.熟练掌握C++，拥有大型C++项目开发或软件模块开发经验者优先；3.熟练基本的数学库与几何库（例如Eigen、Libigl、PCL等）。三 、岗位福利：试用期1个月，入职缴纳五险一金，双休，年终奖金，项目奖金，餐补，省外团建，体检，年假等福利。四、在研项目介绍：可视化模块是数字化制造中重要环节，为操作人员提供直观的判断依据。在诸如：虚拟现实、数字孪生等科学研究、工程应用的热门领域中有着广泛的需求。本项目的目标是搭建一个面向数字化制造的可视化软件平台、丰富现有算法体系，与自主研发的算法、软件进行整合，实现既定算法与可视化功能。,硕士,不限,3,全职,,河南省郑州市新郑市如云路郑州航空港科创中心,河南省郑州市新郑市如云路郑州航空港科创中心,2022-10-14,2022-10-21,2022.0,2022.0,智联招聘
